id,user,uid,version,changeset,timestamp
470039859,calliaz,2872990,1,45632826,2017-01-29T21:22:00Z
470039860,calliaz,2872990,1,45632826,2017-01-29T21:22:00Z
470060307,lukas64,4373087,1,45633934,2017-01-29T22:15:13Z
470060308,lukas64,4373087,3,45701396,2017-01-31T23:38:16Z
470060309,lukas64,4373087,2,45696562,2017-01-31T20:16:16Z
470060310,lukas64,4373087,2,45696562,2017-01-31T20:16:17Z
470060311,lukas64,4373087,2,45696562,2017-01-31T20:16:17Z
470060312,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060313,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060314,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060315,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060316,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060317,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060318,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060319,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060320,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060321,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060322,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060323,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060324,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060325,lukas64,4373087,1,45633934,2017-01-29T22:15:14Z
470060326,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060327,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060328,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060329,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060330,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060331,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060332,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060333,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060334,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060335,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060336,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060337,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060338,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060339,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060340,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060341,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060342,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060343,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060344,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060345,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060346,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060347,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060348,lukas64,4373087,1,45633934,2017-01-29T22:15:15Z
470060349,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060350,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060351,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060352,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060353,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060354,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060355,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060356,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060357,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060358,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060359,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060360,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060361,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060362,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060363,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060364,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060365,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060366,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060367,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060368,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060369,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060370,lukas64,4373087,1,45633934,2017-01-29T22:15:16Z
470060371,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060372,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060373,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060374,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060375,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060376,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060377,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060378,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060380,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060381,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060382,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060383,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060384,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060385,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060386,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060387,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060388,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060389,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060390,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060391,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060392,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060393,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060394,lukas64,4373087,1,45633934,2017-01-29T22:15:17Z
470060395,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060396,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060397,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060398,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060399,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060400,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060401,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060402,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060403,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060404,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060405,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060406,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060407,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060408,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060409,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060410,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060411,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060412,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060413,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060414,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060415,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060416,lukas64,4373087,1,45633934,2017-01-29T22:15:18Z
470060417,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060418,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060419,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060420,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060421,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060422,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060423,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060424,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060425,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060426,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060427,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060428,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060429,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060430,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060431,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060432,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060433,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060434,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060435,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060436,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060437,lukas64,4373087,1,45633934,2017-01-29T22:15:19Z
470060438,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060439,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060440,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060441,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060442,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060443,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060444,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060445,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060446,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060447,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060448,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060449,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060450,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060451,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060452,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060453,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060454,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060455,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060456,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060457,lukas64,4373087,1,45633934,2017-01-29T22:15:20Z
470060458,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060459,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060460,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060461,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060462,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060463,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060464,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060465,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060466,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060467,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060468,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060469,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060470,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060471,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060472,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060473,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060474,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060475,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060476,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060477,lukas64,4373087,1,45633934,2017-01-29T22:15:21Z
470060478,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060479,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060480,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060481,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060482,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060483,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060484,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060485,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060486,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060487,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060488,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060489,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060490,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060491,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060492,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060493,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060494,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060495,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060496,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060497,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060498,lukas64,4373087,1,45633934,2017-01-29T22:15:22Z
470060499,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060500,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060501,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060502,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060503,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060504,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060505,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060506,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060507,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060508,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060510,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060511,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060513,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060514,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060515,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060517,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060518,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060519,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060521,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060524,lukas64,4373087,1,45633934,2017-01-29T22:15:23Z
470060527,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060529,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060530,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060531,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060533,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060534,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060535,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060537,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060540,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060541,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060543,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060545,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060547,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060549,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060550,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060551,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470060552,lukas64,4373087,1,45633934,2017-01-29T22:15:24Z
470062908,lukas64,4373087,1,45634358,2017-01-29T22:37:44Z
470072546,Юкатан,3885962,2,51104957,2017-08-14T09:38:29Z
470072547,lukas64,4373087,1,45635240,2017-01-29T23:38:40Z
470072548,lukas64,4373087,1,45635240,2017-01-29T23:38:41Z
470072549,lukas64,4373087,1,45635240,2017-01-29T23:38:41Z
470072550,lukas64,4373087,1,45635240,2017-01-29T23:38:41Z
470072551,lukas64,4373087,1,45635240,2017-01-29T23:38:41Z
470072552,lukas64,4373087,1,45635240,2017-01-29T23:38:41Z
470072553,inah_telenav,5188736,4,51840257,2017-09-08T10:46:35Z
470072554,lukas64,4373087,1,45635240,2017-01-29T23:38:41Z
470072555,lukas64,4373087,1,45635240,2017-01-29T23:38:41Z
470072556,lukas64,4373087,1,45635240,2017-01-29T23:38:42Z
470072557,lukas64,4373087,1,45635240,2017-01-29T23:38:42Z
470118638,calliaz,2872990,1,45640633,2017-01-30T05:53:40Z
470118639,calliaz,2872990,1,45640633,2017-01-30T05:53:40Z
470118640,calliaz,2872990,1,45640633,2017-01-30T05:53:40Z
470118641,calliaz,2872990,1,45640633,2017-01-30T05:53:40Z
470118642,calliaz,2872990,1,45640633,2017-01-30T05:53:40Z
470118643,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118644,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118645,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118647,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118649,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118651,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118653,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118654,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118655,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470118656,calliaz,2872990,1,45640633,2017-01-30T05:53:41Z
470122332,calliaz,2872990,1,45640905,2017-01-30T06:07:29Z
470122333,calliaz,2872990,1,45640905,2017-01-30T06:07:29Z
470122334,calliaz,2872990,1,45640905,2017-01-30T06:07:29Z
470122763,Юкатан,3885962,2,50993542,2017-08-10T08:24:57Z
470122961,Юкатан,3885962,2,50993542,2017-08-10T08:24:57Z
470122962,Юкатан,3885962,2,50993542,2017-08-10T08:24:57Z
470123854,calliaz,2872990,1,45641165,2017-01-30T06:21:38Z
470123855,calliaz,2872990,1,45641165,2017-01-30T06:21:39Z
470123856,calliaz,2872990,1,45641165,2017-01-30T06:21:39Z
470123857,calliaz,2872990,1,45641165,2017-01-30T06:21:39Z
470123858,calliaz,2872990,1,45641165,2017-01-30T06:21:39Z
470123859,calliaz,2872990,1,45641165,2017-01-30T06:21:39Z
470123860,calliaz,2872990,1,45641165,2017-01-30T06:21:39Z
470124754,calliaz,2872990,1,45641295,2017-01-30T06:28:50Z
470124755,calliaz,2872990,1,45641295,2017-01-30T06:28:50Z
470124756,calliaz,2872990,1,45641295,2017-01-30T06:28:50Z
470124757,Юкатан,3885962,2,50994972,2017-08-10T09:11:19Z
470124758,calliaz,2872990,1,45641295,2017-01-30T06:28:50Z
470125608,calliaz,2872990,1,45641489,2017-01-30T06:38:58Z
470125609,calliaz,2872990,1,45641489,2017-01-30T06:38:58Z
470125610,calliaz,2872990,1,45641489,2017-01-30T06:38:58Z
470125611,calliaz,2872990,1,45641489,2017-01-30T06:38:58Z
470125612,calliaz,2872990,1,45641489,2017-01-30T06:38:58Z
470125613,calliaz,2872990,1,45641489,2017-01-30T06:38:58Z
470125614,calliaz,2872990,1,45641489,2017-01-30T06:38:58Z
470126648,calliaz,2872990,1,45641677,2017-01-30T06:48:26Z
470126649,calliaz,2872990,1,45641677,2017-01-30T06:48:27Z
470126650,calliaz,2872990,1,45641677,2017-01-30T06:48:27Z
470126651,calliaz,2872990,1,45641677,2017-01-30T06:48:27Z
470126652,calliaz,2872990,1,45641677,2017-01-30T06:48:27Z
470126653,calliaz,2872990,1,45641677,2017-01-30T06:48:27Z
470126654,BekahElise,672734,2,50956576,2017-08-08T23:03:07Z
470126655,BekahElise,672734,2,50956576,2017-08-08T23:03:07Z
470212483,Dr Kludge,292665,1,45652185,2017-01-30T13:44:17Z
470212484,Dr Kludge,292665,1,45652185,2017-01-30T13:44:17Z
470212485,Dr Kludge,292665,1,45652185,2017-01-30T13:44:17Z
470212486,Dr Kludge,292665,1,45652185,2017-01-30T13:44:17Z
470212487,Dr Kludge,292665,1,45652185,2017-01-30T13:44:17Z
470604952,Imp_GL,2268702,1,45683030,2017-01-31T11:54:23Z
470604954,pyram,497849,2,47874600,2017-04-17T15:04:51Z
470604955,pyram,497849,2,47874600,2017-04-17T15:04:51Z
470604956,pyram,497849,2,47874600,2017-04-17T15:04:52Z
470604958,Imp_GL,2268702,1,45683030,2017-01-31T11:54:23Z
470604959,pyram,497849,2,47874600,2017-04-17T15:04:52Z
470604960,Imp_GL,2268702,1,45683030,2017-01-31T11:54:23Z
470604962,pyram,497849,2,47874600,2017-04-17T15:04:52Z
470606135,Imp_GL,2268702,1,45683119,2017-01-31T11:58:16Z
470606136,samely,2512300,2,45696308,2017-01-31T20:05:57Z
470764009,lukas64,4373087,3,45726918,2017-02-01T20:38:17Z
470787874,lukas64,4373087,1,45697827,2017-01-31T21:05:58Z
470787876,lukas64,4373087,1,45697827,2017-01-31T21:05:58Z
470787877,lukas64,4373087,1,45697827,2017-01-31T21:05:58Z
470787879,lukas64,4373087,2,45726918,2017-02-01T20:38:17Z
470787881,lukas64,4373087,1,45697827,2017-01-31T21:05:58Z
470787883,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787886,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787888,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787890,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787891,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787893,lukas64,4373087,2,45701396,2017-01-31T23:38:16Z
470787894,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787896,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787898,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470787899,lukas64,4373087,1,45697827,2017-01-31T21:05:59Z
470804589,samely,2512300,1,45698764,2017-01-31T21:47:26Z
470841064,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841065,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841068,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841070,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841073,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841076,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841078,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841080,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841081,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841083,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841084,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841086,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841087,lukas64,4373087,1,45701396,2017-01-31T23:38:11Z
470841089,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841090,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841092,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841093,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841095,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841096,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841098,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841100,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841102,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841103,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841104,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841106,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841108,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841109,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841111,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841112,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841114,lukas64,4373087,5,45730814,2017-02-02T00:13:04Z
470841116,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841118,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841119,lukas64,4373087,1,45701396,2017-01-31T23:38:12Z
470841121,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470841122,lukas64,4373087,2,49224591,2017-06-03T16:56:05Z
470841124,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470841125,lukas64,4373087,2,49224591,2017-06-03T16:56:05Z
470841127,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470841129,lukas64,4373087,2,49224591,2017-06-03T16:56:05Z
470841130,lukas64,4373087,2,49224591,2017-06-03T16:56:05Z
470841132,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470841133,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470841135,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470841136,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470841138,lukas64,4373087,1,45701396,2017-01-31T23:38:13Z
470845771,Janjko,244754,1,45701972,2017-02-01T00:02:43Z
470845772,Janjko,244754,1,45701972,2017-02-01T00:02:43Z
470847614,boozyjenkins,5209539,2,46696447,2017-03-09T01:26:32Z
470847615,lukas64,4373087,1,45702322,2017-02-01T00:25:36Z
470847616,lukas64,4373087,1,45702322,2017-02-01T00:25:36Z
470847617,lukas64,4373087,1,45702322,2017-02-01T00:25:36Z
470847618,lukas64,4373087,1,45702322,2017-02-01T00:25:36Z
470847619,lukas64,4373087,1,45702322,2017-02-01T00:25:36Z
470847620,lukas64,4373087,1,45702322,2017-02-01T00:25:36Z
470847621,lukas64,4373087,1,45702322,2017-02-01T00:25:36Z
470847622,lukas64,4373087,1,45702322,2017-02-01T00:25:37Z
470847623,lukas64,4373087,1,45702322,2017-02-01T00:25:37Z
470847624,lukas64,4373087,1,45702322,2017-02-01T00:25:37Z
470859311,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859313,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859314,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859315,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859316,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859317,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859318,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859319,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859320,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859321,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859322,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859323,lukas64,4373087,1,45703580,2017-02-01T01:56:50Z
470859324,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859325,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859326,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859327,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859328,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859329,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859330,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859331,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859332,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859333,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859334,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859335,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859336,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859337,lukas64,4373087,1,45703580,2017-02-01T01:56:51Z
470859338,lukas64,4373087,1,45703580,2017-02-01T01:56:52Z
470859339,lukas64,4373087,1,45703580,2017-02-01T01:56:52Z
470859340,lukas64,4373087,1,45703580,2017-02-01T01:56:52Z
